Episode,Rollout,Batch,A1,R1O1,R1O2,A2,R2O1,R2O2
49,64,29,1,1,3,2,1,3
49,64,30,1,3,1,0,3,1
49,64,31,1,1,3,2,1,3
49,64,32,2,1,3,1,1,3
49,64,33,0,2,2,2,2,2
49,64,34,1,1,3,2,1,3
49,64,35,1,1,3,2,1,3
49,64,36,1,2,2,1,2,2
49,64,37,0,2,2,2,2,2
49,64,38,2,1,3,1,1,3
49,64,39,2,0,4,2,0,4
49,64,40,1,3,1,0,3,1
49,64,41,1,1,3,2,1,3
49,64,42,2,1,3,1,1,3
49,64,43,1,1,3,2,1,3
49,64,44,2,0,4,2,0,4
49,64,45,2,0,4,2,0,4
49,64,46,2,1,3,1,1,3
49,64,47,2,0,4,2,0,4
49,64,48,1,3,1,0,3,1
49,64,49,1,1,3,2,1,3
49,64,50,1,1,3,2,1,3
49,64,51,2,0,4,2,0,4
49,64,52,1,1,3,2,1,3
49,64,53,1,1,3,2,1,3
49,64,54,2,1,3,1,1,3
49,64,55,1,2,2,1,2,2
49,64,56,2,0,4,2,0,4
49,64,57,2,1,3,1,1,3
49,64,58,2,1,3,1,1,3
49,64,59,1,1,3,2,1,3
49,64,60,1,3,1,0,3,1
49,64,61,2,1,3,1,1,3
49,64,62,1,1,3,2,1,3
49,64,63,1,1,3,2,1,3
49,65,0,1,2,2,1,2,2
49,65,1,0,3,1,1,3,1
49,65,2,1,1,3,2,1,3
49,65,3,1,1,3,2,1,3
49,65,4,2,0,4,2,0,4
49,65,5,2,0,4,2,0,4
49,65,6,1,1,3,2,1,3
49,65,7,1,1,3,2,1,3
49,65,8,1,1,3,2,1,3
49,65,9,1,2,2,1,2,2
49,65,10,2,0,4,2,0,4
49,65,11,1,1,3,2,1,3
49,65,12,2,0,4,2,0,4
49,65,13,1,2,2,1,2,2
49,65,14,1,1,3,2,1,3
49,65,15,1,1,3,2,1,3
49,65,16,1,1,3,2,1,3
49,65,17,2,0,4,2,0,4
49,65,18,1,1,3,2,1,3
49,65,19,0,4,0,0,4,0
49,65,20,1,2,2,1,2,2
49,65,21,1,2,2,1,2,2
49,65,22,2,1,3,1,1,3
49,65,23,2,0,4,2,0,4
49,65,24,1,2,2,1,2,2
49,65,25,2,1,3,1,1,3
49,65,26,2,1,3,1,1,3
49,65,27,2,0,4,2,0,4
49,65,28,1,2,2,1,2,2
49,65,29,2,1,3,1,1,3
49,65,30,2,0,4,2,0,4
49,65,31,0,3,1,1,3,1
49,65,32,1,2,2,1,2,2
49,65,33,1,1,3,2,1,3
49,65,34,2,0,4,2,0,4
49,65,35,1,1,3,2,1,3
49,65,36,0,2,2,2,2,2
49,65,37,2,0,4,2,0,4
49,65,38,1,3,1,0,3,1
49,65,39,1,2,2,1,2,2
49,65,40,2,0,4,2,0,4
49,65,41,1,1,3,2,1,3
49,65,42,2,1,3,1,1,3
49,65,43,1,2,2,1,2,2
49,65,44,2,0,4,2,0,4
49,65,45,2,0,4,2,0,4
49,65,46,1,1,3,2,1,3
49,65,47,2,2,2,0,2,2
49,65,48,2,1,3,1,1,3
49,65,49,2,1,3,1,1,3
49,65,50,1,1,3,2,1,3
49,65,51,2,1,3,1,1,3
49,65,52,2,0,4,2,0,4
49,65,53,1,1,3,2,1,3
49,65,54,1,3,1,0,3,1
49,65,55,2,1,3,1,1,3
49,65,56,1,1,3,2,1,3
49,65,57,1,1,3,2,1,3
49,65,58,1,1,3,2,1,3
49,65,59,1,1,3,2,1,3
49,65,60,1,1,3,2,1,3
49,65,61,2,0,4,2,0,4
49,65,62,1,1,3,2,1,3
49,65,63,1,2,2,1,2,2
49,66,0,1,1,3,2,1,3
49,66,1,2,0,4,2,0,4
49,66,2,2,0,4,2,0,4
49,66,3,2,2,2,0,2,2
49,66,4,2,0,4,2,0,4
49,66,5,1,1,3,2,1,3
49,66,6,0,2,2,2,2,2
49,66,7,1,1,3,2,1,3
49,66,8,0,2,2,2,2,2
49,66,9,1,2,2,1,2,2
49,66,10,2,0,4,2,0,4
49,66,11,1,1,3,2,1,3
49,66,12,2,1,3,1,1,3
49,66,13,1,2,2,1,2,2
49,66,14,2,1,3,1,1,3
49,66,15,1,1,3,2,1,3
49,66,16,1,3,1,0,3,1
49,66,17,1,3,1,0,3,1
49,66,18,1,2,2,1,2,2
49,66,19,1,2,2,1,2,2
49,66,20,1,2,2,1,2,2
49,66,21,1,2,2,1,2,2
49,66,22,2,1,3,1,1,3
49,66,23,0,3,1,1,3,1
49,66,24,2,1,3,1,1,3
49,66,25,2,1,3,1,1,3
49,66,26,1,1,3,2,1,3
49,66,27,0,2,2,2,2,2
49,66,28,1,2,2,1,2,2
49,66,29,2,1,3,1,1,3
49,66,30,1,2,2,1,2,2
49,66,31,1,1,3,2,1,3
49,66,32,0,3,1,1,3,1
49,66,33,1,3,1,0,3,1
49,66,34,2,1,3,1,1,3
49,66,35,2,2,2,0,2,2
49,66,36,1,1,3,2,1,3
49,66,37,2,0,4,2,0,4
49,66,38,2,1,3,1,1,3
49,66,39,2,0,4,2,0,4
49,66,40,2,1,3,1,1,3
49,66,41,1,2,2,1,2,2
49,66,42,1,3,1,0,3,1
49,66,43,2,0,4,2,0,4
49,66,44,2,1,3,1,1,3
49,66,45,1,1,3,2,1,3
49,66,46,1,3,1,0,3,1
49,66,47,2,1,3,1,1,3
49,66,48,1,1,3,2,1,3
49,66,49,2,1,3,1,1,3
49,66,50,1,2,2,1,2,2
49,66,51,1,1,3,2,1,3
49,66,52,1,1,3,2,1,3
49,66,53,1,1,3,2,1,3
49,66,54,1,1,3,2,1,3
49,66,55,1,1,3,2,1,3
49,66,56,1,1,3,2,1,3
49,66,57,1,3,1,0,3,1
49,66,58,2,1,3,1,1,3
49,66,59,1,2,2,1,2,2
49,66,60,0,2,2,2,2,2
49,66,61,1,3,1,0,3,1
49,66,62,1,1,3,2,1,3
49,66,63,1,1,3,2,1,3
49,67,0,1,1,3,2,1,3
49,67,1,1,1,3,2,1,3
49,67,2,1,1,3,2,1,3
49,67,3,2,1,3,1,1,3
49,67,4,2,0,4,2,0,4
49,67,5,1,1,3,2,1,3
49,67,6,1,1,3,2,1,3
49,67,7,2,1,3,1,1,3
49,67,8,2,0,4,2,0,4
49,67,9,1,1,3,2,1,3
49,67,10,2,0,4,2,0,4
49,67,11,1,1,3,2,1,3
49,67,12,1,1,3,2,1,3
49,67,13,1,1,3,2,1,3
49,67,14,0,2,2,2,2,2
49,67,15,0,3,1,1,3,1
49,67,16,2,0,4,2,0,4
49,67,17,2,0,4,2,0,4
49,67,18,1,1,3,2,1,3
49,67,19,0,2,2,2,2,2
49,67,20,2,1,3,1,1,3
49,67,21,1,2,2,1,2,2
49,67,22,1,2,2,1,2,2
49,67,23,1,3,1,0,3,1
49,67,24,2,1,3,1,1,3
49,67,25,1,1,3,2,1,3
49,67,26,0,2,2,2,2,2
49,67,27,1,1,3,2,1,3
49,67,28,1,2,2,1,2,2
49,67,29,1,3,1,0,3,1
49,67,30,1,1,3,2,1,3
49,67,31,2,1,3,1,1,3
49,67,32,2,0,4,2,0,4
49,67,33,2,1,3,1,1,3
49,67,34,1,2,2,1,2,2
49,67,35,2,0,4,2,0,4
49,67,36,1,1,3,2,1,3
49,67,37,1,2,2,1,2,2
49,67,38,1,3,1,0,3,1
49,67,39,2,0,4,2,0,4
49,67,40,2,0,4,2,0,4
49,67,41,1,2,2,1,2,2
49,67,42,1,1,3,2,1,3
49,67,43,2,1,3,1,1,3
49,67,44,1,1,3,2,1,3
49,67,45,2,0,4,2,0,4
49,67,46,2,0,4,2,0,4
49,67,47,1,2,2,1,2,2
49,67,48,1,1,3,2,1,3
49,67,49,1,1,3,2,1,3
49,67,50,1,1,3,2,1,3
49,67,51,1,1,3,2,1,3
49,67,52,2,2,2,0,2,2
49,67,53,1,1,3,2,1,3
49,67,54,2,0,4,2,0,4
49,67,55,1,3,1,0,3,1
49,67,56,2,0,4,2,0,4
49,67,57,1,1,3,2,1,3
49,67,58,1,1,3,2,1,3
49,67,59,1,1,3,2,1,3
49,67,60,2,0,4,2,0,4
49,67,61,2,0,4,2,0,4
49,67,62,0,2,2,2,2,2
49,67,63,1,1,3,2,1,3
49,68,0,1,1,3,2,1,3
49,68,1,2,0,4,2,0,4
49,68,2,1,2,2,1,2,2
49,68,3,1,1,3,2,1,3
49,68,4,2,1,3,1,1,3
49,68,5,2,1,3,1,1,3
49,68,6,1,2,2,1,2,2
49,68,7,0,4,0,0,4,0
49,68,8,1,1,3,2,1,3
49,68,9,0,3,1,1,3,1
49,68,10,1,2,2,1,2,2
49,68,11,0,3,1,1,3,1
49,68,12,0,2,2,2,2,2
49,68,13,0,2,2,2,2,2
49,68,14,2,1,3,1,1,3
49,68,15,1,1,3,2,1,3
49,68,16,2,1,3,1,1,3
49,68,17,1,1,3,2,1,3
49,68,18,2,0,4,2,0,4
49,68,19,2,0,4,2,0,4
49,68,20,1,1,3,2,1,3
49,68,21,2,1,3,1,1,3
49,68,22,0,3,1,1,3,1
49,68,23,0,3,1,1,3,1
49,68,24,1,2,2,1,2,2
49,68,25,1,2,2,1,2,2
49,68,26,1,1,3,2,1,3
49,68,27,1,2,2,1,2,2
49,68,28,1,1,3,2,1,3
49,68,29,1,2,2,1,2,2
49,68,30,2,1,3,1,1,3
49,68,31,1,2,2,1,2,2
49,68,32,0,3,1,1,3,1
49,68,33,2,0,4,2,0,4
49,68,34,2,0,4,2,0,4
49,68,35,1,1,3,2,1,3
49,68,36,1,2,2,1,2,2
49,68,37,1,3,1,0,3,1
49,68,38,1,2,2,1,2,2
49,68,39,1,2,2,1,2,2
49,68,40,1,1,3,2,1,3
49,68,41,1,1,3,2,1,3
49,68,42,2,0,4,2,0,4
49,68,43,2,2,2,0,2,2
49,68,44,1,2,2,1,2,2
49,68,45,1,1,3,2,1,3
49,68,46,1,1,3,2,1,3
49,68,47,2,1,3,1,1,3
49,68,48,2,1,3,1,1,3
49,68,49,1,1,3,2,1,3
49,68,50,1,1,3,2,1,3
49,68,51,2,1,3,1,1,3
49,68,52,2,0,4,2,0,4
49,68,53,1,1,3,2,1,3
49,68,54,0,2,2,2,2,2
49,68,55,1,3,1,0,3,1
49,68,56,1,1,3,2,1,3
49,68,57,2,0,4,2,0,4
49,68,58,2,1,3,1,1,3
49,68,59,1,1,3,2,1,3
49,68,60,1,1,3,2,1,3
49,68,61,1,1,3,2,1,3
49,68,62,1,3,1,0,3,1
49,68,63,1,2,2,1,2,2
49,69,0,2,1,3,1,1,3
49,69,1,1,1,3,2,1,3
49,69,2,0,3,1,1,3,1
49,69,3,2,1,3,1,1,3
49,69,4,1,1,3,2,1,3
49,69,5,1,2,2,1,2,2
49,69,6,1,2,2,1,2,2
49,69,7,2,0,4,2,0,4
49,69,8,1,2,2,1,2,2
49,69,9,1,1,3,2,1,3
49,69,10,1,1,3,2,1,3
49,69,11,1,1,3,2,1,3
49,69,12,1,1,3,2,1,3
49,69,13,1,2,2,1,2,2
49,69,14,2,0,4,2,0,4
49,69,15,2,0,4,2,0,4
49,69,16,2,1,3,1,1,3
49,69,17,2,1,3,1,1,3
49,69,18,1,1,3,2,1,3
49,69,19,0,3,1,1,3,1
49,69,20,2,1,3,1,1,3
49,69,21,2,0,4,2,0,4
49,69,22,1,2,2,1,2,2
49,69,23,2,0,4,2,0,4
49,69,24,2,1,3,1,1,3
49,69,25,1,1,3,2,1,3
49,69,26,1,1,3,2,1,3
49,69,27,1,2,2,1,2,2
49,69,28,2,2,2,0,2,2
49,69,29,1,3,1,0,3,1
49,69,30,2,0,4,2,0,4
49,69,31,0,3,1,1,3,1
49,69,32,1,1,3,2,1,3
49,69,33,2,1,3,1,1,3
49,69,34,0,3,1,1,3,1
49,69,35,1,2,2,1,2,2
49,69,36,1,1,3,2,1,3
49,69,37,1,1,3,2,1,3
49,69,38,0,2,2,2,2,2
49,69,39,1,2,2,1,2,2
49,69,40,1,1,3,2,1,3
49,69,41,2,1,3,1,1,3
49,69,42,0,3,1,1,3,1
49,69,43,2,1,3,1,1,3
49,69,44,1,2,2,1,2,2
49,69,45,1,1,3,2,1,3
49,69,46,2,0,4,2,0,4
49,69,47,1,2,2,1,2,2
49,69,48,1,1,3,2,1,3
49,69,49,1,3,1,0,3,1
49,69,50,2,1,3,1,1,3
49,69,51,2,1,3,1,1,3
49,69,52,1,1,3,2,1,3
49,69,53,2,1,3,1,1,3
49,69,54,2,1,3,1,1,3
49,69,55,2,1,3,1,1,3
49,69,56,1,2,2,1,2,2
49,69,57,2,0,4,2,0,4
49,69,58,1,2,2,1,2,2
49,69,59,1,2,2,1,2,2
49,69,60,1,1,3,2,1,3
49,69,61,1,1,3,2,1,3
49,69,62,2,0,4,2,0,4
49,69,63,1,1,3,2,1,3
49,70,0,1,1,3,2,1,3
49,70,1,2,2,2,0,2,2
49,70,2,1,2,2,1,2,2
49,70,3,1,1,3,2,1,3
49,70,4,2,0,4,2,0,4
49,70,5,1,2,2,1,2,2
49,70,6,1,1,3,2,1,3
49,70,7,1,2,2,1,2,2
49,70,8,2,1,3,1,1,3
49,70,9,1,2,2,1,2,2
49,70,10,1,1,3,2,1,3
49,70,11,2,2,2,0,2,2
49,70,12,2,1,3,1,1,3
49,70,13,2,2,2,0,2,2
49,70,14,2,1,3,1,1,3
49,70,15,2,0,4,2,0,4
49,70,16,2,1,3,1,1,3
49,70,17,2,2,2,0,2,2
49,70,18,1,1,3,2,1,3
49,70,19,0,2,2,2,2,2
49,70,20,2,0,4,2,0,4
49,70,21,0,2,2,2,2,2
49,70,22,2,0,4,2,0,4
49,70,23,2,0,4,2,0,4
49,70,24,0,2,2,2,2,2
49,70,25,2,0,4,2,0,4
49,70,26,1,1,3,2,1,3
49,70,27,2,0,4,2,0,4
49,70,28,1,2,2,1,2,2
49,70,29,2,1,3,1,1,3
49,70,30,1,2,2,1,2,2
49,70,31,2,1,3,1,1,3
49,70,32,2,0,4,2,0,4
49,70,33,1,1,3,2,1,3
49,70,34,1,1,3,2,1,3
49,70,35,1,2,2,1,2,2
49,70,36,2,1,3,1,1,3
49,70,37,1,1,3,2,1,3
49,70,38,1,1,3,2,1,3
49,70,39,2,0,4,2,0,4
49,70,40,2,0,4,2,0,4
49,70,41,2,1,3,1,1,3
49,70,42,2,1,3,1,1,3
49,70,43,1,3,1,0,3,1
